은수미.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4806749&m=view, http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002197363
"문재인의 ""정계은퇴""는 안철수에게도 꼭 좋은 것만은 아닙니다",http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4804546&m=view," 생각이 조금씩 다르겠지만, 저는 호남에서 절반의석을 더민주가 확보하지 못한다면 문재인이 은퇴할 거라 생각하며 글을 씁니다.(또 당연히 그래야 한다고 생각합니다)---------------------------------------------------------------------------------------------------하나, 국민의 당과 안철수 지금 국민의 당이 가지고 있는 정체성은 ""중도보수""를 지향하지만, 안철수와 호남정치인을 묶는 가장 큰 테제는 ""반문재인""입니다. (옳고 그름을 떠나서)친노패권, 혹은 낡은 진보라고 말을 하지만, 결국은 다 같은 말입니다.문재인의 정계은퇴는 그들을 묶는 ""구심점""이 사라짐을 의미합니다.다들 아시겠지만, 외부의 적이 없어지면, 이후에는 내부의 적이 만들어 집니다.호남 정치인과 VS 안철수 계파와의 전면전이 일어날 수 있습니다. 둘, 확장성안철수는 분명 보수로의 ""확장성""을 가지고 있습니다  하지만, 안철수는 진보로의 ""확장성""을 가지고 있지 않습니다.셋, 문재인의 정계은퇴문재인의 정계은퇴는 소위 ""친노""로 불리우는 많은 사람들의 상실감을 낳을 것이며, 문재인의 정계은퇴의 모든 책임은 ""안철수""로 귀결될 확률이 큽니다. (역시, 옳든 그름을 떠나서)또한, 안철수가 화해의 손길을 내밀어도. 이미, 감정의 영역이라 되돌리기가 쉽지 않을 것입니다.그런 감정을 풀어줄 수 있는 유일한 사람은 역시 문재인입니다.넷, 대선 승리[안철수의 보수 확장력] + [문재인의 진보 확장력]이면 대선 승리가 가능하다고 생각합니다. (상대가 반기문이라도)가장 좋은 그림은 안철수를 지지하는 문재인입니다.다섯, 역설문재인의 은퇴는 안철수가 대통령이 되는 길을 더욱 어렵게 하는 측면이 있습니다. (단일화 과정이 없기 때문에)문재인의 생존이 어쩌면 안철수에게 도움이 될 수도 있다고 생각이 됩니다.총선이후가 궁금하군요....."
차라리 안철수 공약 관련 지금이 더 낫네요.,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4807666&m=view,안철수의 공약이 현실성 있냐 없냐로 나오는거그 부분은 회의적이라 봅니다. 국회의원 장관 공공기관 임원 등등의 고위직 피크제로 조단위의 재원 조달이 가능할까 싶은데 방향성은 나쁘지 않나 생각하나 역시 현실성은 높지 않다 봅니다.물론 애초에는 이 논의가 아니었죠.안철수가 공무원 임금을 깎는다더라그 대상은 공무원 평균을 상회하는 사람들인데 공무원 평균이 2465만원 이상이니 거의 ㅣ모두 해당된다더라등등등무슨 말같지도 않은 얘기가 난무말이 안되는지 알면서 떠드는게 더 효과가 있긴 하죠. 퍼지는건 더 쉬우니 처음부터 안철수가 국회의원 장관 임금 피크제해서 재원 마련한다 던데? 라는 제목이었으면 리플 3~4개 달리고 사라졌을지도
안철수 정치 인생의 최대의 위선적인 점,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4803944&m=view,"안철수란 사람이 처음 부각될 때그의 인터뷰와 방송들을 유심히 보았습니다그의 말을 들어보면 참 괜찮은 사람이고 정치를 하면 좋겠다 라는 생각도 들었죠무엇보다 그의 삶을 통해 본인의 신념을 지키는 것을 가장 중요하게 생각한다는 것도 느꼈습니다.저는 이러한 인식이 안철수 신드롬을 낳았다고 생각 하는 데요.제가 안철수에 대해 돌아선 이유는그의 제목처럼 안철수 정치 인생의 최대의 위선적인 점 때문입니다.안철수가 새정치 혁신위의 혁신안을 강도 높게 비판하면서 배수의 진을 치고'안철수 혁신안'이란 이름으로 더 강도 높은 쇄신을 요구 했습니다.부패혐의자, 낡은 진보, 컷오프강화등 강도높은 카드를 거내들며 탈당의 명분으로 내세웠습니다.'혁신전대' 라는 워딩의 방식 까지 제안하며 '혁신'이 그의 정치인생을 걸만큼대단한 신념이구나 하는 생각도 들었죠결국 그 혁신안을 문재인 대표가 전격 수용 했지만 그는 떠났죠.그런데 새로 창당한 국민의당에서 벌어진 일은?그의 혁신안은 커녕 그의 인기의 희망이었던 신념과 혁신을 죄다 무너뜨렸습니다.컷오프 80%까지 해야한다던 그가 5% 달랑 한명(유일한 컷오프 임내현은 선대위 본부장)컷오프 이삭줍기,새누리당 컷오프도 환영한다등의 이율배반적인 행태와공적인 의원평가에서 컷오프 대상이라는 대부분의 호남의원들이 그대로 공천 됐죠.혁신안에서 가장 많이 얘기하고 부패에 대해비리자 영구퇴출이라고 얘기한 스스로의 얘기가 안 부끄러운지입법비리 신학용 영입에서 방점을 찍었죠특히 기소중인 혐의자들이란 혁신안의 내용은 누가봐도 박지원을 겨냥한 것 이었습니다국민의당 창당과정에서그의 스스로의 신념과 다름 없는 안철수 혁신안을 스스로하나씩 하나씩 무너 뜨렸습니다.이런 위선적인 행위는당장은 뜻을 같이해 호남을 기반으로 본인의 목소리를 낼 수 있는 교섭단체를 만들어 줄 지는 몰라도안철수 정치 인생에 발목을 잡을 것입니다.개인적으로는 그의 신념을 지켜온 삶까지 스스로 무너뜨리는 것 같아 안타깝습니다."
안철수 공무원 임금 삭감 내용 국민의당 후보 블로그에도 있네요.,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4807555&m=view," http://blog.daum.net/lsc317/363○ 또한 호봉제를 대폭 축소하고 하위직은 인상하여(9급1호봉 2500만원 수준) 제수당 통합 후 연봉제를 도입한다면, 공무원은 20%, 공공기관 직원은 10%(5년 내 삭감), 금융공기업은 30% 정도 삭감될 것입니다. 나아가 향후에는 임금인상률 (100인 이상 민간 기업이 아니라)을 중위임금 인상률과 연계하는 것이 필요합니다.공무원들 임금 삭감 시킨다는 내용으로 검색해보니까 시흥 국회의원 후보 블로그에도  비슷한 내용이 있네요 "
" 발디리스 만루홈런, 앞서가는 삼성 ‘격한 환호’  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16983&p=31&b=newsfeed&m=view&source=101,"발디리스 만루홈런, 앞서가는 삼성 ‘격한 환호’8일 오후 부산 사직야구장에서 열린 `2016 프로야구` 롯데 자이언츠 대 삼성 라이온즈 경기 2회초 2사 만루에서 삼성 발디리스가 만루홈런을 쳐 홈을 밟은 후 덕아웃 동료들의 환영을 받고 있다.사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com"
" 발디리스, 레일리 상대로 ‘만루포 활약’  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16982&p=31&b=newsfeed&m=view&source=101,"발디리스, 레일리 상대로 ‘만루포 활약’8일 오후 부산 사직야구장에서 열린 `2016 프로야구` 롯데 자이언츠 대 삼성 라이온즈 경기 2회초 2사 만루에서 삼성 발디리스가 만루홈런을 쳐 홈을 밟은 후 선행주자들의 환영을 받고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com"
 나지완 힘찬 안타 ‘딱 걸렸어!’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16981&p=31&b=newsfeed&m=view&source=101,나지완 힘찬 안타 ‘딱 걸렸어!’8일 오후 수원 케이티 위즈 파크에서 열린 `2016 타이어뱅크 KBO 리그` 프로야구 kt 위즈와 KIA 타이거즈의 경기에서 KIA 나지완이 2회초 2사 후 중전 안타를 날리고 있다.사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
 양현종 역투 ‘시즌 첫 승리를 향해!’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16980&p=31&b=newsfeed&m=view&source=101,양현종 역투 ‘시즌 첫 승리를 향해!’8일 오후 수원 케이티 위즈 파크에서 열린 `2016 타이어뱅크 KBO 리그` 프로야구 kt 위즈와 KIA 타이거즈의 경기에서 KIA 양현종이 선발로 등판 투구를 하고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
 김민우 ‘더블플레이는 이렇게’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16979&p=31&b=newsfeed&m=view&source=101,김민우 ‘더블플레이는 이렇게’8일 오후 수원 케이티 위즈 파크에서 열린 `2016 타이어뱅크 KBO 리그` 프로야구 kt 위즈와 KIA 타이거즈의 경기 kt 1회말 1사 1루에서 3번 유한준의 3루 땅볼 때 KIA 2루수 김민우가 1루주자 이진영을 2루에서 포스아웃 시킨 뒤 1루로 송구 더블플레이를 완성시키고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
 레일리 ‘필승을 향한 역투’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16978&p=31&b=newsfeed&m=view&source=101,레일리 ‘필승을 향한 역투’ 8일 오후 부산 사직야구장에서 열린 `2016 프로야구` 롯데 자이언츠 대 삼성 라이온즈 경기에 선발 출전한 롯데 레일리가 삼성 타선을 향해 역투하고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
 웹스터 ‘3연승을 향한 역투’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16977&p=31&b=newsfeed&m=view&source=101,웹스터 ‘3연승을 향한 역투’8일 오후 부산 사직야구장에서 열린 `2016 프로야구` 롯데 자이언츠 대 삼성 라이온즈 경기에 선발 출전한 삼성 웹스터가 롯데 타선을 향해 역투하고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
 마리온 역투 ‘시즌 2승을 향해’  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16976&p=31&b=newsfeed&m=view&source=101,마리온 역투 ‘시즌 2승을 향해’8일 오후 수원 케이티 위즈 파크에서 열린 `2016 타이어뱅크 KBO 리그` 프로야구 kt 위즈와 KIA 타이거즈의 경기에서 kt 마리몬이 선발로 등판 투구를 하고 있다. 시즌 두번째 등판하는 마리몬은 1승을 거두고 있다. 사진제공｜스포츠코리아동아닷컴 온라인뉴스팀 / 기사제보 star@donga.com
LG는 왜 ‘32억원’ 포수 정상호를 벤치에 앉힐까?  ,http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16975&p=31&b=newsfeed&m=view&source=101,"SK에서 주전포수로 활약한 정상호(34). 사진제공｜스포츠동아DBLG는 지난 겨울 FA(프리에이전트) 시장에서 3년 만에 외부영입을 단행했다. SK에서 주전포수로 활약한 정상호(34)를 4년 총액 32억원에 영입했다. 그런데 7일 광주 KIA전까지 개막 후 4경기에서 정상호는 선발 라인업에 이름을 올리지 못했다. 일단 LG의 주전포수는 젊은 유강남(24)이다. 서울고를 졸업하고 2011년 신인드래프트에서 7라운드 전체 50순위로 입단한 프로 6년차 포수다. 지난해 126경기에 나와 타율 0.272·8홈런·37타점으로 첫 풀타임을 소화했다. LG가 젊은 포수들 중에서 ‘미래의 안방마님’으로 점찍은 인재다. 그러나 정상호를 영입하면서 출전 비중에 변화가 생길 것으로 보였다. 정상호는 과거 박경완(SK 배터리코치)의 그늘에 가리기도 했지만, 젊은 유강남과 달리 경험이 풍부한 베테랑이다. 다만 풀타임을 뛰기에 체력적인 부담이 있어 기존 포수들과 출전시간을 나눠가질 것으로 보였다. 정작 시즌에 돌입하니, 정상호는 경기 후반 나오는 ‘세이브 포수’가 됐다. LG가 치른 3경기 모두 벤치에서 출발해 경기 후반 대수비 혹은 대타로 투입돼 마스크를 썼다. 32억원을 투자한 포수를 벤치에 앉히는 것은 논란의 여지가 있다. ‘투자가 옳았느냐’의 문제로 귀결된다. LG 양상문 감독은 이에 대해 “(정)상호가 뒤에 있으면 요긴하게 쓸 수 있다. 경기 후반에 상호가 들어가면, 도루에 능한 한화 정근우도 맘대로 뛰지 못하더라. 효과가 크다고 본다”고 설명했다. 정상호의 안정적인 투수 리드도 기대를 거는 부분이다. 젊은 투수들이 많은 LG는 경험 많은 포수가 필요할 때가 있다. 경기 후반 타이트한 상황에서 정상호의 능력이 빛날 수 있다. LG는 지난해부터 젊은 선수들로 선수단을 재편하며 미래를 내다보고 있다. 길게는 10년을 책임질 선수단을 만들기 위해서다. 정상호의 영입에도 유강남은 굳건히 주전을 지키고 있다. 반면 정상호의 경험은 돈 주고도 살 수 없는 가치가 있다. 유강남은 곁에서 직·간접적으로 많은 걸 배울 수 있다. 32억원은 젊은 포수들의 성장을 위한 투자일 수도 있다.광주 | 이명노 기자 nirvana@donga.com"
"롯데자이언츠, 9일 삼성 전 시구자 배우 심형탁 선정  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16974&p=31&b=newsfeed&m=view&source=101,"[동아닷컴]프로야구 롯데자이언츠가 오는 9일(토) 열리는 삼성과의 사직 홈경기 시구자로 배우 심형탁 씨를 선정했다.심형탁 씨는 남다른 도라에몽 사랑으로 국내 팬들에게 ‘도라에몽 매니아’로 잘 알려진 인기 배우다. 4월 9일은 선수단이 도라에몽 유니폼을 입고 경기에 나서는 첫 번째 패밀리데이로 구단은 이에 맞춰 배우 심형탁 씨에게 시구를 제안했다.배우 심형탁 씨는 시구자로 섭외된 데 대해 “많은 야구팬들 앞에 설 생각을 하니 떨리기도 하고 긴장도 되며 동시에 기대도 됩니다. 이런 자리를 마련해주신 롯데자이언츠 구단에 감사드리며 좋은 추억 만들고 갈 수 있도록 열심히 응원하겠습니다!” 라고 소감을 밝혔다.한편, 롯데는 올 시즌 토요일 홈경기를 패밀리데이로 지정하고 이 날 선수단은 도라에몽 유니폼을 착용하고 경기에 나선다. 뿐만 아니라, 현재 사직야구장 앞에서는 4월 24일까지 이어지는 ‘도라에몽 100비밀도구전’ 전시 행사가 진행 중이다.동아닷컴 송치훈 기자 sch53@donga.com"
"두산베어스, 이천 베어스파크 투어 패키지 출시  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16966&p=31&b=newsfeed&m=view&source=101,"[동아닷컴]프로야구 두산베어스가 8일(금), 지난해에 이어 '베어스파크 투어 패키지'를 출시했다.지난 2014년 7월 경기도 이천시에 준공된 베어스파크는 체계적이고 선진화된 시스템과 최첨단 시설을 자랑하는 국내 최고의 프로야구 2군 전용구장으로 손꼽힌다.두산베어스는 이러한 베어스파크의 시설들을 팬들이 직접 체험할 수 있도록 하기 위해 '베어스파크 투어 패키지' 여행 상품을 기획했다.▶ ‘화수분 야구’의 산실 베어스파크 체험 중심 ‘야구 테마’ 관광 상품2015년 팬들에게 첫 선을 보인 베어스파크 투어 패키지는 두산베어스 ‘화수분 야구’의 산실인 베어스파크 체험을 비롯해 퓨처스리그 경기 관람 등 다양한 ‘야구 테마’ 프로그램으로 구성된 두산베어스만의 관광 기획 상품이다.베어스파크 투어 패키지는 ‘잠실/이천 패키지’와 ‘이천 패키지’ 2종으로 구성되어 있다.‘잠실/이천 패키지’는 정규시즌 잠실 홈경기가 편성되어 있는 날에 진행하며, 이천 베어스파크 체험과 퓨처스리그 경기 관람 후 잠실야구장으로 이동해 홈경기 응원까지 한번에 소화할 수 있도록 구성된 상품이다.잠실 홈경기가 없는 날에 진행하는 ‘이천 패키지’는 베어스파크 체험과 퓨처스리그 경기 관람 후 퓨처스리그 선수들과 사인회 및 포토타임 등을 통해 함께 시간을 갖는 프로그램으로 짜여져 있다.▶ 베어스파크 투어 패키지 가격은 5만원, 예매는 5일 전부터 가능2016시즌 베어스파크 투어 패키지는 매회 5일전 오후 1시부터 인터파크티켓(ticket.interpark.com) 홈페이지와 모바일 어플리케이션을 통해 예매가 가능하다. 가격은 1인당 5만원이고, 12세 미만의 어린이는 2만5000원이다.(단, 만 24개월 미만의 유아는 무료)베어스파크 투어 패키지를 구매하는 팬에게는 이천 베어스파크 왕복 교통편, 선수단과 동일한 메뉴의 점심 식사, 기념 모자, 영화관람권(1인 2매)이 기념 선물로 제공된다. 또한 ‘베어스 패키지’ 구매 팬에게는 주말경기 블루지정석 1매, ‘파크 패키지’ 구매 팬에게는 롯데월드 자유이용권 1매의 특전이 함께 주어진다.▶ 4월 16일(토) 2016시즌 첫 번째 베어스파크 투어 행사 실시올해 첫 번째 베어스파크 투어는 오는 16일(토) ‘잠실/이천 패키지’ 프로그램으로 진행되며, 11일(월) 오후 1시부터 예매 가능하다.2016년 베어스파크 투어 일정은 아래와 같다. 기타 자세한 사항은 두산베어스 홈페이지(www.doosanbears.com)에서 확인할 수 있다.동아닷컴 송치훈 기자 sch53@donga.com"
"두산베어스, 10일 넥센 전 시구자로 걸 그룹 ‘피에스타’ 초청  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16965&p=31&b=newsfeed&m=view&source=101,"[동아닷컴]프로야구 두산베어스가 10일(일) 잠실에서 펼쳐지는 넥센과의 홈경기에 대세 걸 그룹 '피에스타'의 ‘차오루’와 ‘혜미’를 초청, 승리기원 시구/시타 이벤트를 진행한다.시구를 위해 마운드에 오르는 '차오루'는 최근 MBC '진짜 사나이-여군 특집', '우리 결혼했어요-시즌4'의 고정 멤버로 출연해 귀엽고 엉뚱한 매력을 한껏 뽐내며 예능 프로그램의 '대세'로 활발한 활동을 펼치고 있다.'피에스타'의 리드보컬을 맡고 있는 혜미는 이날 차오루와 함께 호흡을 맞춰 시타자로 나선다. 깜찍하고 청순한 외모로 많은 남성팬들의 사랑을 한 몸에 받고 있는 '혜미'는 지난 3월 발표한 '피에스타'의 미니앨범 'A Delicate Sense'에서 작사와 작곡에 직접 참여하는 등 외모와 실력을 겸비했다는 평가를 받고 있다.한편, 고혹적이고 세련된 섹시미로 2016년 가장 핫한 걸그룹으로 떠오른 '피에스타'는 지난 3월 발표한 두 번째 미니앨범 'A Delicate Sense'을 통해 음악 팬들의 마음을 사로잡았으며, 지난주 공식 활동을 모두 마치고 새 앨범 작업에 돌입했다.동아닷컴 송치훈 기자 sch53@donga.com"
"SK와이번스, 매주 감동 사연 선정해 시구 기회 제공  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16963&p=31&b=newsfeed&m=view&source=101,"[동아닷컴]프로야구 SK와이번스(대표이사 류준열)가 4월 19일(화) 인천SK행복드림구장에서 펼쳐지는 넥센 히어로즈와의 홈경기를 시작으로 잔여 정규시즌 평일 홈경기에 감동적인 사연의 주인공을 선정해 시구를 진행하는 ‘울림 시구’를 실시한다. SK는 지난 3월 20일(일) 원조 스포테인먼트의 귀환을 알림과 동시에 ‘제대로 미쳤다’를 스포테인먼트 슬로건으로 내걸고 팬들에게 파격과 울림을 통한 진짜 재미를 전달하겠다는 의지를 밝힌 바 있으며, 이번 ‘울림 시구’는 그 일환으로, 다양한 스토리로 관객들에게 감동을 넘어선 진한 울림을 전달할 예정이다. ‘울림 시구’의 지원을 희망하는 팬은 별도 양식 없이 이름, 연락처, 사연 등을 기재해 이메일(comeme33@nate.com)을 통해 접수하면 된다. 한편, 시구자로 선정된 팬에게는 시구 기념 사진 및 영상을 담은 USB와 함께 유니폼 및 모자(1세트)가 선물로 증정될 예정이다.동아닷컴 송치훈 기자 sch53@donga.com"
"“두산 4~5점, 넥센 2~3점” 예상 최다  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16952&p=31&b=newsfeed&m=view&source=101,"■ 야구 스페셜 5회차 중간집계 체육진흥투표권 스포츠토토의 수탁사업자인 케이토토(www.ktoto.co.kr)가 8일 벌어지는 2016시즌 국내프로야구(KBO리그) 3경기를 대상으로 한 야구토토 스페셜 5회차 게임의 투표율을 중간 집계한 결과, 전체 참가자의 49.05%는 두산-넥센(1경기)전에서 두산의 승리를 점쳤다. 넥센 승리 예상은 38.36%, 양 팀의 같은 점수대 예상은 12.59%로 각각 나타났다. 최종 점수대에선 두산 4∼5점-넥센 2∼3점 예상(8.14%)이 최다였다. SK-LG(2경기)전에선 SK 승리 예상(48.47%)이 LG 승리 예상(33.96%)을 앞질렀다. 양 팀의 같은 점수대 예상은 17.58%로 집계됐다. 최종 점수대에선 SK 6∼7점-LG 2∼3점 예상(7.45%)이 가장 많았다. kt-KIA(3경기)전에선 KIA 승리 예상(47.77%)이 kt 승리 예상(38.66%)과 양 팀의 같은 점수대 예상(13.56%)보다 높았다. 최종 점수대에선 kt 2∼3점-KIA 6∼7점 예상(6.50%)이 1순위를 차지했다. 이번 야구토토 스페셜 5회차는 8일 오후 6시20분 발매 마감된다.[스포츠동아]"
" 김기태 감독 “동욱아, 6년 전 해준 말 기억해?”  ",http://mlbpark.donga.com/mlbpark/newsfeed.php?id=16951&p=31&b=newsfeed&m=view&source=101,"KIA에서 다시 만난 김기태 감독(왼쪽)과 서동욱. 둘은 6년 전 LG 2군에서 감독과 선수로 연을 맺고 3년 뒤 잠시 떨어졌지만 광주에서 다시 한솥밥을 먹게 됐다. 사진｜스포츠동아DB·넥센■ 김기태 감독과 서동욱 ‘3년만의 재회’LG 시절 2군 감독 - 선수로 인연“10년 뒤를 생각해라” 깊은 울림서동욱 “10년간 뭘 했나 싶었죠” “(서)동욱아, 벌써 6년 전인가. 그때 내가 해준 말 기억하나?” KIA 김기태 감독은 6일 광주-기아 챔피언스필드에서 반가운 얼굴을 만났다. 2010년 LG 2군 감독을 맡아 한국에서 지도자생활을 시작했을 때 처음 만났던 내야수 서동욱(32)이었다. 2013년 LG 1군 감독 시절 아쉬움 속에 넥센으로 트레이드시켰던 그가 ‘무상 트레이드’로 KIA 유니폼을 입으면서 3년 만에 재회하게 됐다. 이날 광주로 운전을 해서 내려온 서동욱은 “감독님, 감사합니다”라는 말부터 꺼냈다. 넥센이 자신의 앞길을 열어줬고, 스승이던 김 감독이 흔쾌히 그를 받아들인데 대한 고마움이었다. 서동욱과 김 감독의 인연은 2010년으로 거슬러 올라간다. 당시 LG 2군이 있던 구리에서 성장한 선수들은 현재 LG 선수단의 상당수를 차지하고 있다. 20대 중반이었던 서동욱도 여전히 꽃망울을 터뜨리지 못한 ‘구리 키즈’ 중 한 명이었다.● 2군 선수들 향한 동기부여 “5년 뒤, 10년 뒤를 생각해라” 일본프로야구 요미우리 자이언츠에서 지도자생활을 하다 한국으로 복귀한 첫 해, 김 감독은 부임 직후부터 기존 지도자들과는 다른 면모를 보였다. 김 감독이 LG 2군 선수들에게 해줬던 말은 여전히 그들에게 깊은 울림을 주고 있다. 당시 김 감독의 제자들은 지금도 꾸준히 경기 전 그를 찾아와 인사를 한다. 고민을 털어놓기도 하고, 조언을 구하기도 한다. 당시 김 감독의 말이 ‘터닝포인트’가 된 선수들이 대부분이다. 서동욱 역시 마찬가지였다. 서동욱을 반갑게 맞이한 김 감독은 “내가 그때 해준 말 기억하나?”라며 미소를 지었다. 서동욱은 “예, 정확히 기억합니다”라고 화답했다. 무슨 내용이었을까. 김 감독은 당시 2군 선수들에게 필요한 것을 정확히 짚어냈다. 그는 “여러분들이 5년 뒤, 또 10년 뒤에 어떤 선수가 돼있을지 머릿속에 생각을 해봐라”고 항상 말했다. 맹목적으로 운동을 하는 게 아니라, 강한 목표의식을 가져야 한다는 것이었다.● 김기태 감독 말 떠올린 서동욱 “10년간 뭘 했나 싶었다” 씩씩하게 대답했던 서동욱은 이내 고개를 숙였다. 그는 경기고를 졸업하고 2003년 2차 1라운드 전체 4순위의 ‘상위 순번’으로 KIA에 입단했던 유망주였다. 2005년 말 LG로 트레이드된 뒤, 10년 만에 다시 광주로 돌아왔다. 광주로 돌아오면서 혼자 많은 생각을 했다는 그는 김 감독에게 “안 그래도 운전해서 내려오면서 감독님 말씀이 생각났다. KIA를 떠난 뒤 지난 10년 동안 내가 뭘 했나 싶었다”고 털어놨다. 서동욱은 내야 전 포지션이 가능한 멀티플레이어였다. 여기에 프로 생활을 하면서 외야수에 심지어 포수까지 경험했다. 원래 우타자지만 프로 입단 후 좌우 타석에 모두 설 수 있는 스위치히터로 변신했다. ‘다재다능’했지만, 특출 나진 않았다. 활용도가 높은 선수였어도 이 때문에 확실한 자기 자리를 찾진 못한 것이다. 100경기 이상 출장한 시즌도 2011년(112경기)과 2012년(103경기·이상 LG), 2013년 (104경기·LG∼넥센)뿐이었다.● 김기태 감독의 따뜻한 말 한 마디 “29살 맞지?” 2014년과 지난해엔 39경기, 55경기로 더욱 출장기회가 제한됐다. 어린 선수들이 치고 올라오는 통에 더 위축되기만 했다. 포수 훈련까지 했으나, 후배들에게 밀리기 시작했다. 김 감독은 그런 서동욱에게 “트레이드할 때 정말 미안했다. 그때 팀에 포수가 없어서 어쩔 수 없었다”며 격려했다. 자신감이 떨어져 있을 그에게 김 감독은 계속해서 힘을 불어넣어줬다. 김 감독은 “감독 스타일 잘 알지? 당분간 함평에서 훈련 잘 하고, 후배들 잘 이끌어줘라”고 당부했다. 이어 “우리 동욱이 아직 29살이지? 계속 29살이라고 생각해”라며 어깨를 툭툭 쳐줬다. 서동욱은 만 32세다. 김 감독이 그의 나이를 모를 리가 없다. 그동안 힘들었을 그에게 나이 때문에 위축되지 말라는 따뜻한 한 마디였다. 서동욱이 재회한 옛 스승 앞에서 어깨를 활짝 펼 수 있을까.광주 ｜ 이명노 기자 nirvana@donga.com"
